,Pays,Annee,Type_contenu,Prox_moyenne,Prox_top3
1470,Tchad,2015,reservations,-0.01729488727187368,-0.004335986910099098
1471,Tchad,2019,reservations,-0.012891651297507557,0.015519014778109632
1472,Thaïlande,2005,reservations,-0.010567247786702157,0.026641420894224156
1473,Thaïlande,2010,reservations,0.01946743463514118,0.2426096943891871
1474,Thaïlande,2015,reservations,0.020846723528354483,0.24451777118411364
1475,Thaïlande,2019,reservations,-0.008751824280866663,0.05798479699727272
1476,Timor oriental,2005,reservations,-0.014855657764667896,0.012870035823166143
1477,Timor oriental,2010,reservations,-0.012269150613848812,0.0210614744048081
1478,Timor oriental,2015,reservations,0.027151192492919828,0.28822436710457966
1479,Timor oriental,2019,reservations,-0.015326744788363527,0.012921684572363624
1480,Togo,2005,reservations,-0.013351570037352944,0.014447007627893966
1481,Togo,2010,reservations,-0.007007670152602354,0.04157962487997296
1482,Togo,2015,reservations,0.02244839954475269,0.2611735140061333
1483,Togo,2019,reservations,-0.006845192747673772,0.048592336289216685
1484,Tonga,2005,reservations,-0.006735665214734733,0.054922805929858536
1485,Tonga,2010,reservations,-0.006749234999405886,0.04114599098034625
1486,Tonga,2015,reservations,0.043549360411999874,0.46359849671023223
1487,Tonga,2019,reservations,-0.00797153173250176,0.028450609756377532
1488,Trinité-et-Tobago,2005,reservations,-0.007599909025377598,0.0511320831323574
1489,Trinité-et-Tobago,2010,reservations,0.007780090314844213,0.0847236624661069
1490,Trinité-et-Tobago,2015,reservations,0.07355748401702773,0.501321427964477
1491,Trinité-et-Tobago,2019,reservations,0.020910743598205942,0.22400163591056665
1492,Tunisie,2005,reservations,-0.004991524366897791,0.04754424864485715
1493,Tunisie,2010,reservations,-0.005544957604395468,0.030691733226597403
1494,Tunisie,2015,reservations,0.009805838079289295,0.21839214817608457
1495,Tunisie,2019,reservations,-0.013490810770351068,0.03416971960625562
1496,Turkménistan,2005,reservations,0.011035154365941042,0.41614459752235217
1497,Turkménistan,2010,reservations,-0.013439785611176425,0.015924317853346526
1498,Turkménistan,2015,reservations,0.013436089060808657,0.21902697449092567
1499,Turkménistan,2019,reservations,-0.006863975543659523,0.04083761051440805
1500,Turquie,2005,reservations,0.013899054432694282,0.44492818908509507
1501,Turquie,2010,reservations,-0.015734343484772994,0.013138067417205974
1502,Turquie,2015,reservations,0.01479702595564314,0.24319371954285504
1503,Turquie,2019,reservations,-0.01807865496979311,-0.0007548509013780712
1504,Tuvalu,2005,reservations,-0.008007957289739902,0.02149813609837764
1505,Tuvalu,2010,reservations,-0.002725207050654681,0.032957440538547315
1506,Tuvalu,2015,reservations,0.05767642323747266,0.5216545484160419
1507,Tuvalu,2019,reservations,0.05312386937776693,0.5475128370985384
1508,Ukraine,2005,reservations,-0.014435898193235123,0.017758880429663185
1509,Ukraine,2010,reservations,-0.0023539451109474393,0.09159060310301004
1510,Ukraine,2015,reservations,-0.011661364499402926,0.03211164175327196
1511,Ukraine,2019,reservations,-0.013624263163401883,0.01336810829723597
1512,Uruguay,2005,reservations,-0.008074325895587011,0.06747638910235597
1513,Uruguay,2010,reservations,-0.01169084823625041,0.02807777892972041
1514,Uruguay,2015,reservations,0.02348659575102158,0.2482981123213699
1515,Uruguay,2019,reservations,-0.015306387018681122,0.005304552727507156
1516,Vanuatu,2005,reservations,0.00043711234078405595,0.1288730414825028
1517,Vanuatu,2010,reservations,-0.0066550411531883635,0.050544580993267446
1518,Vanuatu,2015,reservations,0.012457673710516794,0.22888138912639766
1519,Vanuatu,2019,reservations,-0.008390064662509819,0.027213413776906156
1520,Vatican,2005,reservations,-0.005055556282111832,0.08515197222640662
1521,Vatican,2010,reservations,-0.015652889549347685,0.0017657450686112538
1522,Vatican,2015,reservations,0.0055086772101288935,0.18021037131539108
1523,Vatican,2019,reservations,0.0035038683441710027,0.16639364529914963
1524,Venezuela,2005,reservations,0.014492105676321336,0.44685185239759
1525,Venezuela,2010,reservations,-0.002984621762855216,0.07732755227630973
1526,Venezuela,2015,reservations,-0.014861375557867373,0.007672296607774031
1527,Venezuela,2019,reservations,-0.018007836108637598,-0.002403808136198177
1528,Viêt Nam,2005,reservations,-0.006997258365107977,0.04755340033353727
1529,Viêt Nam,2010,reservations,-0.014383091449884212,0.009558461382819657
1530,Viêt Nam,2015,reservations,-0.006507798774159194,0.033068619848906015
1531,Viêt Nam,2019,reservations,-0.0022788392012242785,0.05612504769827814
1532,Yémen,2005,reservations,-0.011807502114067487,0.042291111368082245
1533,Yémen,2010,reservations,-0.015288640979123296,0.01288920890778493
1534,Yémen,2015,reservations,-0.016833709549684578,0.002550189922457025
1535,Yémen,2019,reservations,-0.01532834871376785,0.008817420514472126
1536,Zambie,2005,reservations,-0.009237385958462442,0.027141481309793936
1537,Zambie,2010,reservations,0.002443810922538039,0.11873058648865935
1538,Zambie,2015,reservations,0.019825529198145352,0.24221801615564953
1539,Zambie,2019,reservations,-0.016583652763186272,-0.0019384820719479344
1540,Zimbabwe,2005,reservations,-0.011347120279503313,0.02512419712389725
1541,Zimbabwe,2010,reservations,-0.010070296237744561,0.02805243001887602
1542,Zimbabwe,2015,reservations,0.015938664431638626,0.24669794446013585
1543,Zimbabwe,2019,reservations,-0.007989504382851518,0.05032894132577209
1544,Égypte,2005,reservations,-0.01553040824655632,0.016896341907708248
1545,Égypte,2010,reservations,-0.009238522353042544,0.044677479321161895
1546,Égypte,2015,reservations,-0.010098887152387373,0.04087015372343895
1547,Égypte,2019,reservations,-0.01553984842087099,0.011006638187454015
1548,Émirats arabes unis,2005,reservations,0.02125645569754632,0.22453452976282076
1549,Émirats arabes unis,2010,reservations,-0.005126237954312591,0.03542932346585482
1550,Émirats arabes unis,2015,reservations,0.027208168370305878,0.27165169910360537
1551,Émirats arabes unis,2019,reservations,-0.008195533406245596,0.04089902697388899
1552,Équateur,2005,reservations,-0.01932622038238596,-0.009902009321775597
1553,Équateur,2010,reservations,-0.01556983758255267,-0.00037291477583217716
1554,Équateur,2015,reservations,-0.016516164603166114,0.004153151046267862
1555,Équateur,2019,reservations,-0.01773213406171586,-0.0005708521052641169
1556,Érythrée,2005,reservations,-0.004477387149077785,0.06294421311922405
1557,Érythrée,2010,reservations,-0.007564028237597944,0.03192146201518287
1558,Érythrée,2015,reservations,-0.017208323208942996,-0.00019862471436914454
1559,Érythrée,2019,reservations,-0.015637204911408877,0.003327783002146037
1560,États-Unis,2005,reservations,-0.012209511005221451,0.011538187446320692
1561,États-Unis,2010,reservations,-0.006054916435181213,0.050195127449342986
1562,États-Unis,2015,reservations,0.015232505751894535,0.24208685739159028
1563,États-Unis,2019,reservations,-0.009695517156113474,0.039002050531850206
1564,Éthiopie,2005,reservations,-0.01592355048871735,0.008916850188987814
1565,Éthiopie,2010,reservations,-0.017027058901140656,0.0001341389916790075
1566,Éthiopie,2015,reservations,-0.013997808764719873,0.002070625302018858
1567,Éthiopie,2019,reservations,-0.01608399729724252,0.0031209404660023036
1568,Îles Cook,2005,reservations,-0.011742270568007295,0.018576409470042188
1569,Îles Cook,2010,reservations,0.026342162008861587,0.28639206392885236
1570,Îles Cook,2015,reservations,0.1037543519583611,0.6428766343796585
1571,Îles Cook,2019,reservations,0.009187032827164697,0.13826462473839404
1572,Îles Marshall,2005,reservations,-0.013373165300350685,0.017074288021372837
1573,Îles Marshall,2010,reservations,0.018046289926847817,0.23153553866843787
1574,Îles Marshall,2015,reservations,0.06241469882710274,0.5769357358801982
1575,Îles Marshall,2019,reservations,-0.005531420305865809,0.03567154442750974
1576,Afghanistan,2005,guides,-0.03266502468271548,-0.016230943034342294
1577,Afghanistan,2010,guides,-0.03387805788054594,-0.02061581507480067
1578,Afghanistan,2015,guides,-0.03614855562787674,-0.029338831360263478
1579,Afghanistan,2019,guides,0.02636632813504401,0.5539557885837015
1580,Afrique du Sud,2005,guides,0.043762298036229656,0.5812081028107766
1581,Afrique du Sud,2010,guides,0.01910219790254819,0.4563611688733926
1582,Afrique du Sud,2015,guides,-0.02884648090775519,0.011109551947464602
1583,Afrique du Sud,2019,guides,-0.03195972069219356,0.0050283884633315025
1584,Albanie,2005,guides,-0.028448062003864294,-0.0004963831756042274
1585,Albanie,2010,guides,0.03388028296076603,0.5399720614278337
1586,Albanie,2015,guides,-0.005688249205051736,0.1730250110721171
1587,Albanie,2019,guides,0.046159734719290246,0.6834819129002838
1588,Algérie,2005,guides,-0.026307239393112383,0.008694658831087743
1589,Algérie,2010,guides,0.07301505307736411,0.7234427861446816
1590,Algérie,2015,guides,0.03008127475293329,0.446374487196914
1591,Algérie,2019,guides,-0.035208093277503565,-0.02045703318000742
1592,Allemagne,2005,guides,-0.034395550883269635,-0.023924516266568243
1593,Allemagne,2010,guides,-0.030370075063181026,-0.015277332492291169
1594,Allemagne,2015,guides,0.013831487840311733,0.3725090818904895
1595,Allemagne,2019,guides,-0.033466570908872534,-0.008100832241072943
1596,Andorre,2005,guides,-0.022747625733184458,0.007879645912571107
1597,Andorre,2010,guides,0.029247453132243577,0.41317141308861455
1598,Andorre,2015,guides,0.04351425614247559,0.5622289054343569
1599,Andorre,2019,guides,-0.032504975756147,-0.009935865663358497
1600,Angola,2005,guides,-0.03054595588575643,-0.0008385822979380947
1601,Angola,2010,guides,0.06134098397927965,0.6579053615700924
1602,Angola,2015,guides,-0.020809742189606482,0.08687145685193763
1603,Angola,2019,guides,-0.034527314118122474,-0.02213821761190163
1604,Antigua-et-Barbuda,2005,guides,-0.0005969668933563537,0.23302521711268145
1605,Antigua-et-Barbuda,2010,guides,-0.013560569329937414,0.08564850224768482
1606,Antigua-et-Barbuda,2015,guides,0.0670825409503877,0.6427889106685021
1607,Antigua-et-Barbuda,2019,guides,0.06791116502264753,0.8600819564514074
1608,Arabie Saoudite,2005,guides,0.004739029897431528,0.2858925236893097
1609,Arabie Saoudite,2010,guides,-0.006976269680684582,0.16981660336559168
1610,Arabie Saoudite,2015,guides,-0.035321344813700965,-0.023975258222873053
1611,Arabie Saoudite,2019,guides,-0.03343369805863195,-0.01925964119354237
1612,Argentine,2005,guides,0.0026457669294539946,0.27520036880178045
1613,Argentine,2010,guides,0.03865070406269331,0.46913836199100584
1614,Argentine,2015,guides,0.03192821257964588,0.4933549528936145
1615,Argentine,2019,guides,0.021545605728295184,0.46560914430993877
1616,Arménie,2005,guides,-0.021238536646721737,0.055304004399419605
1617,Arménie,2010,guides,-0.029351255494388617,-0.002294675173153815
1618,Arménie,2015,guides,0.0003243708513098536,0.29860060727966314
1619,Arménie,2019,guides,-0.03426284271834776,-0.024137120382847304
1620,Australie,2005,guides,-0.01606294501605198,0.08409254463792458
1621,Australie,2010,guides,0.0062727357244674615,0.29449333195599187
1622,Australie,2015,guides,0.019276588805271323,0.4226876223756956
1623,Australie,2019,guides,-0.03469170087634131,-0.01926133021134808
1624,Autriche,2005,guides,0.00607311300390978,0.3164617839625303
1625,Autriche,2010,guides,-0.01838971124200171,0.04962002123430894
1626,Autriche,2015,guides,0.043477616757616536,0.5209019188625823
1627,Autriche,2019,guides,-0.03311874195887186,-0.019790731959048152
1628,Azerbaïdjan,2005,guides,-0.031015577759070823,-0.008705879724538023
1629,Azerbaïdjan,2010,guides,-0.026236459529232325,0.009700551176806951
1630,Azerbaïdjan,2015,guides,0.0028994772281272937,0.220858475191232
1631,Azerbaïdjan,2019,guides,0.01956487749287778,0.45740566775070035
1632,Bahamas,2005,guides,0.0004758780958584821,0.23271470676691822
1633,Bahamas,2010,guides,0.06450881290862084,0.8008954777041158
1634,Bahamas,2015,guides,0.04069906584443699,0.5155559574439231
1635,Bahamas,2019,guides,-0.03584633038019326,-0.027179710980598622
1636,Bahreïn,2005,guides,0.010417459893655924,0.25190423609107243
1637,Bahreïn,2010,guides,-0.013055617649316332,0.09670082429418937
1638,Bahreïn,2015,guides,0.00029571909274791016,0.1764924043049423
1639,Bahreïn,2019,guides,-0.028639334376712625,0.009161697511266774
1640,Bangladesh,2005,guides,-0.030757544382610493,-0.014046944353793408
1641,Bangladesh,2010,guides,-0.030427340207400518,-0.0074526222715523465
1642,Bangladesh,2015,guides,-0.017917841552387476,0.11568833855393303
1643,Bangladesh,2019,guides,-0.03529024416644059,-0.02100249969749139
1644,Barbade,2005,guides,-0.018680545206132333,0.07412279385666531
1645,Barbade,2010,guides,-0.011523790983708317,0.0771703009725704
1646,Barbade,2015,guides,0.03312351819928908,0.5127553386968791
1647,Barbade,2019,guides,0.03286405621019546,0.5120438581570524
1648,Belgique,2005,guides,-0.027237531635794985,0.005789127210747848
1649,Belgique,2010,guides,-0.028501891477374804,0.008263414743125074
1650,Belgique,2015,guides,0.02303541642389003,0.43439221625026997
1651,Belgique,2019,guides,-0.035386592211764815,-0.020798681225331565
1652,Belize,2005,guides,0.10737686990434053,1.2728108677936385
1653,Belize,2010,guides,0.11557795182090741,1.0878418048567478
1654,Belize,2015,guides,0.056614000326889555,0.5861909634532477
1655,Belize,2019,guides,-0.0226543830753691,0.04592398722959546
1656,Bhoutan,2005,guides,0.029079366396039193,0.47432733479413186
1657,Bhoutan,2010,guides,0.0359792617243727,0.5077332924590962
1658,Bhoutan,2015,guides,-0.014672773891244944,0.1320249079714367
1659,Bhoutan,2019,guides,-0.026934023530243108,-0.007623254396762244
1660,Birmanie,2005,guides,0.020521149482499113,0.347125322319424
1661,Birmanie,2010,guides,0.10736017978755832,1.2143686208032984
1662,Birmanie,2015,guides,0.03208487540157652,0.49778514237138843
1663,Birmanie,2019,guides,0.0071877153544234315,0.33957624148617627
1664,Biélorussie,2005,guides,-0.024619803558980066,0.026112132305345093
1665,Biélorussie,2010,guides,-0.017999908298946078,0.08737089610731409
1666,Biélorussie,2015,guides,0.04153052234544826,0.5528810894598216
1667,Biélorussie,2019,guides,-0.030818618033584457,-0.007191507544158583
1668,Bolivie,2005,guides,-0.0006937300024448147,0.2445703306066004
1669,Bolivie,2010,guides,-0.02964972073550932,-0.008142320593116238
1670,Bolivie,2015,guides,-0.007281833109018756,0.1732299271043621
1671,Bolivie,2019,guides,0.029755469733330518,0.5840294003346451
1672,Bosnie-Herzégovine,2005,guides,-0.029561599003518117,0.0018722279691787923
1673,Bosnie-Herzégovine,2010,guides,0.03879492448118472,0.5619763753885629
1674,Bosnie-Herzégovine,2015,guides,0.02008337009586317,0.38200189427107484
1675,Bosnie-Herzégovine,2019,guides,0.0146941074702313,0.3660677885197308
1676,Botswana,2005,guides,-0.02213167632141306,0.004875478278350687
1677,Botswana,2010,guides,0.05590914643627599,0.7280809113785116
1678,Botswana,2015,guides,0.08044563892086448,0.8670466809646182
1679,Botswana,2019,guides,-0.030729136456552026,0.004813087057510059
1680,Brunei,2005,guides,-0.0008392449327711981,0.22267498649667408
1681,Brunei,2010,guides,-0.023222547919439153,0.019793904694021643
1682,Brunei,2015,guides,0.08469515622909596,0.7272692684035137
1683,Brunei,2019,guides,-0.03429229664207754,-0.013921572499394401
1684,Brésil,2005,guides,-0.031052609355666342,-0.01647998503993769
1685,Brésil,2010,guides,-0.025015471685716127,0.023487850675181974
1686,Brésil,2015,guides,-0.01604324835134839,0.06921087206864406
1687,Brésil,2019,guides,-0.034696854860269535,-0.01013473034471077
1688,Bulgarie,2005,guides,0.004904080074024099,0.31625148682892973
1689,Bulgarie,2010,guides,-0.026444872539130717,0.01736319709069149
1690,Bulgarie,2015,guides,0.0252798111395567,0.4324717126231901
1691,Bulgarie,2019,guides,-0.029602864943213715,0.006857684230224051
1692,Burkina Faso,2005,guides,0.05835173592522155,0.5724723681386282
1693,Burkina Faso,2010,guides,-0.024685659707075844,0.019870130289202714
1694,Burkina Faso,2015,guides,0.04462683876143252,0.5420356106554726
1695,Burkina Faso,2019,guides,-0.035436834766633785,-0.020832540891085004
1696,Burundi,2005,guides,-0.02852391618393602,0.0003280347552320842
1697,Burundi,2010,guides,-0.03047632020253166,0.004702448469328178
1698,Burundi,2015,guides,-0.03655043624321533,-0.025170445233787902
1699,Burundi,2019,guides,-0.03594275828456804,-0.029068783307404117
1700,Bénin,2005,guides,-0.0291767209841308,-0.011659921815460229
1701,Bénin,2010,guides,-0.021162899712093206,0.04816820964513668
1702,Bénin,2015,guides,-0.005971227251085699,0.1710373419353022
1703,Bénin,2019,guides,-0.03444369558830358,-0.018957731037760547
1704,Cambodge,2005,guides,-0.02444533362295914,0.02559584076147064
1705,Cambodge,2010,guides,0.015412751109325726,0.38877228639898037
1706,Cambodge,2015,guides,-0.0027416740848998974,0.20146214442028676
1707,Cambodge,2019,guides,-0.03069059443299364,-0.008118090467441578
1708,Cameroun,2005,guides,0.032049029910122935,0.4639941302030539
1709,Cameroun,2010,guides,-0.02508582464919621,0.03324790843117372
1710,Cameroun,2015,guides,-0.013322971558711276,0.12813799151714114
1711,Cameroun,2019,guides,-0.03544749931157374,-0.0227070231763839
1712,Canada,2005,guides,-0.030519351741764695,-0.011251366738126697
1713,Canada,2010,guides,-0.02783816444500338,-0.005171416982174653
1714,Canada,2015,guides,0.0171679556238121,0.38131964019668674
1715,Canada,2019,guides,-0.024645279065646095,0.01340575174241751
1716,Cap-Vert,2005,guides,0.03896977979356932,0.5400491521180245
1717,Cap-Vert,2010,guides,0.054266495484284256,0.6517498662139668
1718,Cap-Vert,2015,guides,0.007426151890755689,0.20687878390641004
1719,Cap-Vert,2019,guides,-0.028409133184622026,0.015240817866034019
1720,Chili,2005,guides,0.009014815295860922,0.2853015320840648
1721,Chili,2010,guides,0.007129916703126223,0.28131542504715273
1722,Chili,2015,guides,0.036731385461203116,0.5262245941862683
1723,Chili,2019,guides,0.004314775737806779,0.33063177076539013
1724,Chine,2005,guides,-0.030131754781751972,0.007156380104844041
1725,Chine,2010,guides,-0.0348609875076455,-0.020793424012579897
1726,Chine,2015,guides,0.009402534035370964,0.3170086915893005
1727,Chine,2019,guides,-0.03526671095982791,-0.02541960538392829
1728,Chypre,2005,guides,0.050842907504050384,0.6198577710820004
1729,Chypre,2010,guides,0.078082134091008,0.7821024251181258
1730,Chypre,2015,guides,0.022579825106366965,0.3953208571278429
1731,Chypre,2019,guides,-0.03599934829370792,-0.026521818590199656
1732,Colombie,2005,guides,0.04093096068500214,0.6156711710107509
1733,Colombie,2010,guides,-0.015135292833152847,0.13509401734176998
1734,Colombie,2015,guides,0.02652339351460786,0.44171256195494074
1735,Colombie,2019,guides,-0.03455646628661742,-0.02354427945537027
1736,Comores,2005,guides,-0.03267328750373296,-0.014448454634784717
1737,Comores,2010,guides,0.07105519635771776,0.6715310651548654
1738,Comores,2015,guides,-0.03183233407169827,-0.012766447131822825
1739,Comores,2019,guides,-0.03571343086663555,-0.025136442221018726
1740,Corée du Nord,2005,guides,0.010866699184730783,0.3467002520972852
1741,Corée du Nord,2010,guides,-0.03385448858811352,-0.011080360509102513
1742,Corée du Nord,2015,guides,-0.036075591927842064,-0.024762532430129363
1743,Corée du Nord,2019,guides,-0.035297877310312226,-0.022425135205326296
1744,Corée du Sud,2005,guides,0.05007532700437849,0.6333317372391069
1745,Corée du Sud,2010,guides,-0.027740681960445438,0.012286854155592017
1746,Corée du Sud,2015,guides,0.02681582134706285,0.437619084834214
1747,Corée du Sud,2019,guides,-0.03465574003620854,-0.02188633905063626
1748,Costa Rica,2005,guides,0.10819582197446442,0.887421848960352
1749,Costa Rica,2010,guides,0.033195506934154316,0.5710275758032598
1750,Costa Rica,2015,guides,0.0029406501696204847,0.19240950529151193
1751,Costa Rica,2019,guides,0.006719418166296641,0.32378564762564016
1752,Croatie,2005,guides,-0.01976404441496214,0.03987841527696078
1753,Croatie,2010,guides,0.026089077623329415,0.5071341886197215
1754,Croatie,2015,guides,0.04576158497432619,0.6585954027682382
1755,Croatie,2019,guides,-0.0004727537690010996,0.243199268373955
1756,Cuba,2005,guides,0.022888933008940165,0.3739987676793519
1757,Cuba,2010,guides,0.08480849624758768,0.9115027196835195
1758,Cuba,2015,guides,-0.021394855856807334,0.04764944085587896
1759,Cuba,2019,guides,-0.0025162530618529156,0.21452677935864092
1760,Côte d’Ivoire,2005,guides,0.06050734988729524,0.5749606962447077
1761,Côte d’Ivoire,2010,guides,-0.031336088408135836,-0.003532222629523295
1762,Côte d’Ivoire,2015,guides,0.018060447568219753,0.37636247085526797
1763,Côte d’Ivoire,2019,guides,-0.024848553484186377,0.04258015215667854
1764,Danemark,2005,guides,-0.030202780449992715,-0.010377403150838004
1765,Danemark,2010,guides,0.042577070159309165,0.560803230687495
1766,Danemark,2015,guides,0.020451581125118197,0.4224477479472919
1767,Danemark,2019,guides,0.009683775479304603,0.3885750255826001
1768,Djibouti,2005,guides,-0.02695843045823497,-0.008917125651965986
1769,Djibouti,2010,guides,-0.005005734949565249,0.12089497787367505
1770,Djibouti,2015,guides,-0.033447692380951376,-0.006832622528978182
1771,Djibouti,2019,guides,-0.027044203390088072,0.03127760064653851
1772,Dominique,2005,guides,-0.021074668357990472,0.06435512725544996
1773,Dominique,2010,guides,-0.014211941998225567,0.09783182240145631
1774,Dominique,2015,guides,-0.027690686890686406,0.0005852711518155729
1775,Dominique,2019,guides,-0.024150843077453063,0.0352907365603048
1776,Espagne,2005,guides,-0.028456171192683625,-0.003003121169608722
1777,Espagne,2010,guides,-0.02559747005608588,0.0067713982345815995
1778,Espagne,2015,guides,0.011699508979667496,0.2792619666531289
1779,Espagne,2019,guides,-0.01577808858709763,0.1447367480377145
1780,Estonie,2005,guides,0.006824138771197581,0.28499837242908965
1781,Estonie,2010,guides,0.04925914235267423,0.6399733535581874
1782,Estonie,2015,guides,0.050944511712231764,0.5330709358808264
1783,Estonie,2019,guides,-0.03543157872574612,-0.02285182984864488
1784,Eswatini,2005,guides,0.026764604871859974,0.47109847147030176
1785,Eswatini,2010,guides,-0.023184210647486384,0.033391597345359396
1786,Eswatini,2015,guides,0.005859969806831425,0.24510753610291633
1787,Eswatini,2019,guides,-0.028790379009870266,0.0004090307969580355
1788,Fidji,2005,guides,0.022947069194347348,0.3348037468365337
1789,Fidji,2010,guides,0.009990280714520372,0.28268193042340556
1790,Fidji,2015,guides,0.009836133345190802,0.2700262660538029
1791,Fidji,2019,guides,-0.0008784362195333531,0.23880421113905237
1792,Finlande,2005,guides,0.060736167199173345,0.6603269921336571
1793,Finlande,2010,guides,0.013207470873763907,0.37116431739117334
1794,Finlande,2015,guides,0.015772717061620405,0.4152392947940693
1795,Finlande,2019,guides,0.005406817858970504,0.312594672756684
1796,France,2005,guides,-0.02200843584598711,0.0253834536524034
1797,France,2010,guides,-0.028960226542845958,0.001661074935582271
1798,France,2015,guides,-0.02551797568573298,0.00909078220214654
1799,France,2019,guides,-0.036755446404332696,-0.02861081223106608
1800,Gabon,2005,guides,-0.026404600260225414,0.04236452439790848
1801,Gabon,2010,guides,-0.02856613482230967,0.005847859158768985
1802,Gabon,2015,guides,-0.016625235716222528,0.08221560943549712
1803,Gabon,2019,guides,-0.03599796250271519,-0.02630445376568291
1804,Gambie,2005,guides,0.013748945494961997,0.29580346242393524
1805,Gambie,2010,guides,0.0419327380545296,0.4996710010055327
1806,Gambie,2015,guides,0.1251713939386664,1.0960591014849557
1807,Gambie,2019,guides,0.046801783064804106,0.5890317574921604
1808,Ghana,2005,guides,-0.03032009464065208,-0.011078443711451133
1809,Ghana,2010,guides,-0.033538979089555006,-0.025531029820415937
1810,Ghana,2015,guides,-0.012674768689714592,0.11891910850379307
1811,Ghana,2019,guides,-0.03537016259336977,-0.026797714044412602
1812,Grenade,2005,guides,-0.016291154800925876,0.05839587462364108
1813,Grenade,2010,guides,0.019991369164647946,0.3960361738740932
1814,Grenade,2015,guides,0.0014248185596267618,0.19464034627766794
1815,Grenade,2019,guides,-0.025566202145108654,0.0023688994571607765
1816,Grèce,2005,guides,0.02161757597180798,0.34930200424648133
1817,Grèce,2010,guides,-0.03040894010795685,5.84700355888672e-05
1818,Grèce,2015,guides,0.04003958402442623,0.5626101888837309
1819,Grèce,2019,guides,-0.03542843159748208,-0.024382946446200603
1820,Guatemala,2005,guides,-0.023078839909768226,0.008581929091342826
1821,Guatemala,2010,guides,-0.03177346460060638,-0.015618900172182556
1822,Guatemala,2015,guides,0.0031532694666182295,0.18462865806869821
1823,Guatemala,2019,guides,0.011619301539067721,0.3189217614087583
1824,Guinée,2005,guides,0.048681829362785985,0.5595788021317837
1825,Guinée,2010,guides,-0.032330676471342065,-0.015158210700124014
1826,Guinée,2015,guides,-0.019493727469750206,0.07543656122104078
1827,Guinée,2019,guides,-0.035079726024828825,-0.022269139778203734
1828,Guinée équatoriale,2005,guides,-0.03310839817189837,-0.025278386743435296
1829,Guinée équatoriale,2010,guides,-0.015926954820736364,0.06936057517764481
1830,Guinée équatoriale,2015,guides,-0.014678455997587986,0.10929389583289016
1831,Guinée équatoriale,2019,guides,-0.02227822656803723,0.08387735999324943
1832,Guinée-Bissau,2005,guides,-0.03191782025240885,-0.01680445148921776
1833,Guinée-Bissau,2010,guides,0.05127565461662771,0.5673725475145764
1834,Guinée-Bissau,2015,guides,-0.016635834017853658,0.09307726765102858
1835,Guinée-Bissau,2019,guides,-0.03518690800370205,-0.023889230763311422
1836,Guyana,2005,guides,0.009176178240788115,0.33658785137516917
1837,Guyana,2010,guides,-0.021232261587259375,0.04454560883667147
1838,Guyana,2015,guides,-0.00683913851415337,0.15417361765316354
1839,Guyana,2019,guides,0.057125628888520415,0.710623371174584
1840,Géorgie,2005,guides,-0.02873733770684868,0.007612667776197229
1841,Géorgie,2010,guides,-0.030347972382220846,-0.003219817022494506
1842,Géorgie,2015,guides,-0.02611792056989879,0.03791062491070498
1843,Géorgie,2019,guides,0.04335119844729895,0.6012864189276094
1844,Haïti,2005,guides,0.029900767918369188,0.5102443884970737
1845,Haïti,2010,guides,-0.03428101457704455,-0.022240643548543538
1846,Haïti,2015,guides,-0.02963435272103562,0.0019639241390279325
1847,Haïti,2019,guides,-0.03407315418129672,-0.015167549605125097
1848,Honduras,2005,guides,-0.028935740467896886,0.0004103478931864535
1849,Honduras,2010,guides,0.0703705715673436,0.8437050456073464
1850,Honduras,2015,guides,0.05684566130559314,0.8109342755786039
1851,Honduras,2019,guides,-0.018165802175451256,0.10446253994216807
1852,Hongrie,2005,guides,0.014966173810301882,0.33867810473820076
1853,Hongrie,2010,guides,0.09124973257145282,1.0185585944331834
1854,Hongrie,2015,guides,0.05315315421711227,0.47124414349510274
1855,Hongrie,2019,guides,-0.03553303102041231,-0.02483375783305908
1856,Ile Maurice,2005,guides,0.047405139168700476,0.5916005069551323
1857,Ile Maurice,2010,guides,0.017807539090331788,0.3716176533640642
1858,Ile Maurice,2015,guides,0.04253558481153008,0.6027541068484666
1859,Ile Maurice,2019,guides,-0.029287612214380192,0.009274947107329826
1860,Inde,2005,guides,-0.030153601550577523,-0.0014870913232627747
1861,Inde,2010,guides,-0.031926930834397675,-0.004787103572888402
1862,Inde,2015,guides,0.014673342422410604,0.3943746303385485
1863,Inde,2019,guides,-0.025650478138615946,0.05835979526181282
1864,Indonésie,2005,guides,0.0022371377135638445,0.24409487589675924
1865,Indonésie,2010,guides,-0.006627733801965885,0.15012499998760356
1866,Indonésie,2015,guides,-0.023871336485620138,0.0503168875951941
1867,Indonésie,2019,guides,-0.025411727816427445,0.06627677854290011
1868,Irak,2005,guides,-0.03176187013172472,-0.02225345655617425
1869,Irak,2010,guides,-0.03351184342451268,-0.015243513625865157
1870,Irak,2015,guides,-0.03263010199421099,-0.011728459357281238
1871,Irak,2019,guides,-0.03723940398166636,-0.029217803167510242
1872,Iran,2005,guides,-0.027728100741233625,0.005323055824668352
1873,Iran,2010,guides,-0.03095569312057873,-0.012106241814394084
1874,Iran,2015,guides,-0.02988431283917251,-0.0014010265518540853
1875,Iran,2019,guides,-0.03563894380102107,-0.024728075608944102
1876,Irlande,2005,guides,-0.022893004751307146,0.026609058483992965
